2671
495	107181
496	109920
497	115411
498	113287
499	111736
500	117458
501	108376
502	121963
503	110749
504	114750
505	850717
506	107227
507	119569
508	128336
509	852580
510	112589
511	124165
512	110308
513	115761
514	852839
515	110137
516	112173
517	110297
518	106931
519	107011
520	111522
521	110472
522	119922
523	114746
524	111813
525	113624
526	108459
527	117111
528	849825
529	116209
530	112371
531	112492
532	121804
533	109283
534	108404
535	120967
536	111551
537	109677
538	851497
539	110634
540	110166
541	111163
542	850694
543	114503
544	109364
545	111717
546	110313
547	851906
548	109895
549	115399
550	125875
551	111657
552	110642
553	111162
554	109646
555	107776
556	111169
557	851379
558	121642
559	114331
560	115520
561	106710
562	107578
563	110921
564	115280
565	4054815
566	116381
567	111714
568	120510
569	113603
570	114568
571	114552
572	106925
573	110805
574	115790
575	109552
576	114467
577	123142
578	106878
579	114860
580	119352
581	106549
582	852781
583	4383951
584	107457
585	114778
586	119563
587	112666
588	115508
589	109482
590	109418
591	109960
592	110845
593	130748
594	107273
595	113653
596	125814
597	109941
598	117620
599	123814
600	114362
601	111153
602	124259
603	112372
604	110413
605	109247
606	110942
607	112436
608	111047
609	109151
610	110226
611	849974
612	107224
613	107221
614	111493
615	125848
616	110800
617	111186
618	115485
619	112237
620	108810
621	120727
622	124950
623	111792
624	106692
625	110156
626	108218
627	109203
628	108609
629	111193
630	109160
631	111568
632	107791
633	114023
634	134206
635	108140
636	106723
637	851539
638	127821
639	132263
640	109595
641	850044
642	853625
643	108149
644	107049
645	115731
646	107565
647	111585
648	125638
649	116099
650	115871
651	849206
652	112459
653	971755
654	109136
655	111851
656	112470
657	107841
658	4383896
659	109196
660	110016
661	117262
662	109891
663	112661
664	108258
665	107850
666	108627
667	114397
668	107044
669	129974
670	110101
671	851007
672	113227
673	852719
674	110786
675	109825
676	851992
677	111072
678	115325
679	849864
680	850906
681	120993
682	108012
683	109041
684	114687
685	111609
686	107980
687	107350
688	121864
689	107237
690	109948
691	106567
692	117658
693	852997
694	111311
695	1210638
696	108823
697	116520
698	850725
699	112954
700	109774
701	114465
702	106961
703	107358
704	111172
705	119562
706	116802
707	111237
708	107247
709	110415
710	119722
711	106636
712	107357
713	849239
714	109642
715	4383852
716	112293
717	106845
718	107983
719	108480
720	111465
721	112438
722	106910
723	117295
724	114343
725	127558
726	121128
727	111825
728	113192
729	112458
730	121962
731	110262
732	118010
733	852105
734	117355
735	110451
736	112058
737	110054
738	112194
739	109964
740	109341
741	111570
742	119933
743	115371
744	200913
745	111798
746	120968
747	107081
748	120991
749	128355
750	110906
751	106724
752	113260
753	115541
754	125509
755	115633
756	106699
757	849776
758	112654
759	109777
760	112425
761	111769
762	108456
763	112398
764	111167
765	117245
766	110359
767	111260
768	851153
769	850762
770	108503
771	111256
772	113645
773	130074
774	111031
775	108992
776	115296
777	106789
778	109009
779	110310
780	109067
781	120590
782	115173
783	107878
784	112493
785	849667
786	124227
787	112592
788	112238
789	113607
790	108447
791	111775
792	852103
793	112155
794	107940
795	114200
796	114471
797	112912
798	853852
799	119630
800	121548
801	112174
802	121424
803	109968
804	852697
805	107891
806	108842
807	43360
808	110787
809	108174
810	112777
811	110806
812	111211
813	109202
814	114520
815	119608
816	124199
817	111362
818	115459
819	106780
820	108488
821	111073
822	123351
823	110015
824	108340
825	115563
826	110148
827	110115
828	109985
829	4383864
830	109909
831	3508994
832	106956
833	114683
834	116627
835	106648
836	121382
837	111475
838	111061
839	115336
840	107923
841	116996
842	110804
843	112711
844	112191
845	109901
846	113169
847	111974
848	119512
849	107819
850	849281
851	117114
852	850026
853	114491
854	107262
855	112449
856	112938
857	109889
858	851285
859	109350
860	107782
861	112450
862	108950
863	113293
864	107114
865	107354
866	109527
867	111905
868	106776
869	852123
870	114821
871	4182173
872	850878
873	114015
874	850399
875	108342
876	107007
877	113265
878	108844
879	131564
880	110947
881	108523
882	107390
883	110777
884	131861
885	108146
886	111894
887	106557
888	849274
889	113843
890	107240
891	106864
892	112869
893	124197
894	112169
895	125508
896	852181
897	120973
898	113289
899	111711
900	113335
901	107459
902	106877
903	112170
904	110789
905	112086
906	110905
907	115331
908	124609
909	113649
910	117991
911	109175
912	111566
913	854858
914	114245
915	854301
916	112403
917	122512
918	109987
919	106713
920	108521
921	4383860
922	108403
923	111309
924	106799
925	109399
926	111552
927	107765
928	107566
929	110619
930	109682
931	106722
932	109147
933	112466
934	851707
935	109807
936	111766
937	850910
938	112760
939	108841
940	111964
941	109589
942	130056
943	109154
944	110631
945	109648
946	856852
947	111519
948	856969
949	113277
950	855637
951	109700
952	108846
953	118936
954	109784
955	107892
956	117154
957	107845
958	108477
959	106896
960	114389
961	4383848
962	131889
963	109587
964	107270
965	109156
966	109913
967	107265
968	126915
969	118081
970	116403
971	856663
972	114370
973	112289
974	849234
975	107235
976	109953
977	851957
978	109122
979	106997
980	110321
981	112593
982	106826
983	107276
984	851484
985	106813
986	853285
987	116358
988	106879
989	111706
990	115651
991	107592
992	123266
993	110251
994	110624
995	118625
996	107528
997	111105
998	107271
999	119166
1000	109593
1001	120728
1002	107966
1003	850778
1004	109172
1005	116914
1006	107239
1007	110358
1008	113235
1009	852476
1010	111795
1011	109022
1012	112904
1013	109874
1014	122801
1015	112292
1016	109984
1017	852865
1018	849264
1019	116223
1020	849607
1021	109775
1022	107223
1023	110018
1024	107029
1025	112807
1026	106985
1027	852375
1028	109715
1029	108326
1030	850125
1031	107176
1032	122060
1033	116183
1034	112860
1035	120958
1036	110639
1037	112339
1038	109591
1039	111628
1040	108359
1041	113867
1042	107296
1043	109588
1044	111965
1045	850511
1046	112910
1047	110141
1048	112290
1049	115135
1050	115467
1051	852165
1052	107432
1053	116052
1054	106707
1055	849746
1056	853286
1057	849930
1058	112344
1059	852245
1060	108789
1061	849401
1062	849243
1063	851418
1064	121747
1065	107557
1066	110124
1067	111286
1068	112575
1069	110457
1070	111704
1071	106652
1072	112426
1073	106614
1074	113135
1075	107937
1076	109854
1077	111695
1078	109100
1079	110782
1080	108287
1081	852816
1082	850750
1083	106556
1084	112453
1085	107949
1086	110180
1087	125185
1088	122381
1089	114725
1090	113003
1091	108957
1092	107234
1093	111191
1094	851328
1095	110460
1096	108631
1097	112700
1098	106570
1099	107353
1100	854094
1101	112405
1102	112055
1103	111741
1104	110492
1105	107823
1106	107326
1107	121231
1108	113006
1109	107456
1110	112154
1111	106965
1112	109790
1113	108837
1114	109911
1115	128354
1116	108123
1117	112645
1118	108451
1119	856067
1120	107677
1121	106644
1122	113134
1123	114082
1124	853049
1125	107458
1126	115543
1127	120692
1128	108625
1129	851827
1130	109414
1131	110391
1132	107938
1133	109528
1134	853137
1135	107609
1136	855814
1137	128683
1138	107387
1139	125366
1140	123818
1141	114556
1142	112063
1143	109187
1144	115295
1145	108551
1146	109974
1147	106883
1148	114551
1149	853248
1150	111667
1151	124425
1152	123571
1153	111576
1154	4179084
1155	109406
1156	111549
1157	110131
1158	107559
1159	849182
1160	109312
1161	116243
1162	111262
1163	108557
1164	107618
1165	109727
1166	123188
1167	114463
1168	109310
1169	109592
1170	114135
1171	108030
1172	108341
1173	114183
1174	113367
1175	107567
1176	122201
1177	120301
1178	110168
1179	121277
1180	109239
1181	106561
1182	113123
1183	857353
1184	106559
1185	850017
1186	107169
1187	111719
1188	109060
1189	110130
1190	112240
1191	109014
1192	106814
1193	110758
1194	106661
1195	109965
1196	106805
1197	107347
1198	38136
1199	116077
1200	122322
1201	116840
1202	247238
1203	112984
1204	119167
1205	108552
1206	109330
1207	850175
1208	113259
1209	122964
1210	111701
1211	110633
1212	113258
1213	117085
1214	111892
1215	109753
1216	108364
1217	108457
1218	112301
1219	115491
1220	106571
1221	106552
1222	4383849
1223	112214
1224	4181402
1225	106638
1226	125200
1227	116968
1228	119353
1229	108225
1230	109138
1231	110462
1232	849516
1233	115569
1234	108497
1235	121013
1236	112251
1237	107580
1238	851899
1239	111250
1240	111345
1241	112242
1242	971411
1243	107542
1244	114571
1245	853655
1246	113303
1247	114368
1248	112939
1249	111231
1250	109525
1251	106957
1252	849411
1253	108640
1254	109024
1255	120766
1256	107160
1257	108306
1258	111476
1259	106936
1260	108391
1261	131875
1262	109405
1263	107371
1264	111196
1265	107927
1266	107572
1267	112731
1268	114402
1269	114085
1270	114208
1271	111082
1272	107888
1273	119791
1274	111655
1275	108148
1276	109419
1277	116053
1278	108501
1279	106553
1280	108321
1281	107976
1282	106534
1283	106712
1284	1230426
1285	109584
1286	106660
1287	107884
1288	106994
1289	110144
1290	109191
1291	111663
1292	129297
1293	106751
1294	109986
1295	127750
1296	111565
1297	110314
1298	117950
1299	128607
1300	107182
1301	851583
1302	126085
1303	106664
1304	111949
1305	115404
1306	107468
1307	111409
1308	857707
1309	114246
1310	106646
1311	106998
1312	113164
1313	111665
1314	852983
1315	125819
1316	108534
1317	115537
1318	128522
1319	117922
1320	116172
1321	114894
1322	111407
1323	110960
1324	109001
1325	849471
1326	852760
1327	110807
1328	108773
1329	111136
1330	106650
1331	111668
1332	108639
1333	119315
1334	117996
1335	114192
1336	852230
1337	111817
1338	112924
1339	851218
1340	108478
1341	853842
1342	107967
1343	857574
1344	112535
1345	111032
1346	111659
1347	119920
1348	115083
1349	107116
1350	114464
1351	125820
1352	109201
1353	109284
1354	111168
1355	852403
1356	107076
1357	115583
1358	109139
1359	112454
1360	112710
1361	121259
1362	119349
1363	853179
1364	109004
1365	111084
1366	111323
1367	112690
1368	107777
1369	111349
1370	106725
1371	109120
1372	849752
1373	108407
1374	110465
1375	111510
1376	109776
1377	111251
1378	109770
1379	106605
1380	106637
1381	109839
1382	121569
1383	115402
1384	111709
1385	112421
1386	116014
1387	109080
1388	115797
1389	122862
1390	107215
1391	117176
1392	109338
1393	108458
1394	1218855
1395	114810
1396	125866
1397	106543
1398	107420
1399	111154
1400	114956
1401	108839
1402	849893
1403	114724
1404	114686
1405	855182
1406	109768
1407	115400
1408	854970
1409	114134
1410	113104
1411	852961
1412	110992
1413	111463
1414	126895
1415	107948
1416	112233
1417	108865
1418	111469
1419	107560
1420	107569
1421	110378
1422	121782
1423	121325
1424	850678
1425	127933
1426	107267
1427	125956
1428	111564
1429	107188
1430	107536
1431	117352
1432	112778
1433	109192
1434	125246
1435	107148
1436	109149
1437	850988
1438	849677
1439	115829
1440	851209
1441	106718
1442	112429
1443	109967
1444	852130
1445	107624
1446	108411
1447	106665
1448	120594
1449	109586
1450	849453
1451	111660
1452	575724
1453	113986
1454	111541
1455	121149
1456	110467
1457	130605
1458	855803
1459	109826
1460	131319
1461	110428
1462	111178
1463	135639
1464	116189
1465	136896
1466	110185
1467	119346
1468	124667
1469	118157
1470	971473
1471	116785
1472	852729
1473	114263
1474	109703
1475	119462
1476	111177
1477	124084
1478	108840
1479	107816
1480	112415
1481	107046
1482	850149
1483	111790
1484	109158
1485	112236
1486	850618
1487	121330
1488	109942
1489	115385
1490	109914
1491	115610
1492	116277
1493	111440
1494	119248
1495	111310
1496	852543
1497	107061
1498	856126
1499	4383854
1500	850256
1501	851996
1502	108232
1503	120504
1504	111588
1505	112432
1506	117036
1507	109916
1508	112914
1509	849486
1510	852539
1511	106694
1512	114794
1513	112179
1514	122772
1515	110996
1516	849942
1517	124494
1518	108960
1519	117727
1520	109976
1521	112373
1522	108517
1523	107222
1524	114075
1525	117662
1526	109928
1527	111129
1528	35583
1529	115301
1530	109982
1531	114658
1532	111091
1533	849179
1534	109707
1535	119456
1536	107955
1537	109721
1538	107290
1539	108832
1540	108453
1541	126617
1542	109162
1543	111587
1544	120794
1545	111366
1546	127260
1547	114570
1548	131667
1549	110043
1550	107754
1551	110216
1552	113751
1553	115847
1554	117035
1555	1969430
1556	106622
1557	110641
1558	107284
1559	108829
1560	116068
1561	113255
1562	125625
1563	851161
1564	114646
1565	114360
1566	110227
1567	112239
1568	125094
1569	112591
1570	4383950
1571	852832
1572	107534
1573	110161
1574	112420
1575	115501
1576	108464
1577	107355
1578	108959
1579	115654
1580	111526
1581	107794
1582	111171
1583	851075
1584	849979
1585	115283
1586	852720
1587	111350
1588	117657
1589	112229
1590	112052
1591	119270
1592	108362
1593	109945
1594	107978
1595	108825
1596	110461
1597	3508905
1598	108000
1599	107380
1600	107564
1601	109207
1602	110969
1603	112911
1604	108899
1605	106695
1606	111789
1607	108554
1608	110459
1609	110795
1610	110305
1611	121179
1612	119228
1613	111249
1614	125120
1615	107091
1616	111174
1617	111658
1618	110328
1619	115668
1620	111354
1621	108127
1622	575839
1623	111467
1624	110303
1625	126370
1626	113220
1627	108499
1628	109082
1629	851885
1630	36434
1631	107220
1632	114768
1633	108305
1634	109828
1635	110909
1636	107381
1637	109199
1638	116081
1639	106976
1640	852441
1641	111554
1642	108470
1643	117027
1644	109346
1645	107141
1646	123747
1647	106647
1648	112111
1649	108509
1650	111141
1651	112183
1652	108843
1653	109161
1654	118962
1655	107554
1656	851516
1657	113866
1658	850701
1659	107733
1660	124705
1661	111973
1662	126416
1663	119422
1664	109954
1665	109773
1666	116939
1667	108828
1668	109767
1669	112628
1670	853827
1671	107241
1672	109979
1673	117153
1674	122037
1675	117068
1676	110831
1677	107844
1678	120360
1679	849909
1680	115779
1681	111849
1682	107957
1683	112248
1684	111419
1685	110774
1686	109040
1687	113008
1688	107869
1689	852548
1690	849517
1691	119719
1692	106787
1693	109680
1694	107743
1695	107098
1696	113993
1697	111508
1698	849871
1699	112186
1700	109772
1701	857144
1702	117179
1703	109950
1704	111883
1705	113667
1706	107499
1707	111188
1708	851312
1709	111388
1710	850101
1711	113165
1712	120224
1713	106854
1714	114196
1715	108452
1716	109544
1717	109174
1718	114980
1719	121538
1720	115969
1721	107961
1722	108504
1723	108270
1724	115848
1725	112980
1726	110640
1727	108633
1728	121720
1729	109134
1730	852959
1731	116813
1732	121509
1733	118980
1734	107875
1735	107179
1736	109644
1737	110447
1738	4182263
1739	111166
1740	115096
1741	111017
1742	112023
1743	853058
1744	106684
1745	111581
1746	111672
1747	107473
1748	115728
1749	110053
1750	107832
1751	128713
1752	132267
1753	107739
1754	116934
1755	852900
1756	110401
1757	110858
1758	112235
1759	856485
1760	113149
1761	112255
1762	122149
1763	849854
1764	114376
1765	109163
1766	106798
1767	108282
1768	854285
1769	106828
1770	113352
1771	108081
1772	123764
1773	853178
1774	852114
1775	114265
1776	109919
1777	119258
1778	110894
1779	850243
1780	851588
1781	107009
1782	110327
1783	116982
1784	107454
1785	110301
1786	850784
1787	853077
1788	115863
1789	110802
1790	852088
1791	856007
1792	109582
1793	106666
1794	852982
1795	107678
1796	110456
1797	106536
1798	123515
1799	111860
1800	110857
1801	125981
1802	107093
1803	108538
1804	139227
1805	852766
1806	109940
1807	109681
1808	109980
1809	119733
1810	116184
1811	107595
1812	111308
1813	127819
1814	849218
1815	851986
1816	112435
1817	117457
1818	119360
1819	111367
1820	4179734
1821	122730
1822	109505
1823	113010
1824	108467
1825	111337
1826	108002
1827	108838
1828	109845
1829	119523
1830	4181047
1831	109778
1832	112196
1833	112423
1834	112243
1835	111669
1836	116011
1837	110970
1838	114379
1839	109938
1840	109386
1841	116587
1842	107893
1843	112529
1844	107720
1845	121815
1846	109486
1847	109008
1848	116446
1849	113281
1850	850146
1851	107880
1852	122418
1853	109189
1854	106788
1855	849888
1856	113168
1857	112402
1858	115557
1859	108187
1860	117093
1861	111247
1862	115970
1863	107775
1864	109208
1865	111834
1866	850147
1867	120459
1868	110149
1869	109523
1870	116187
1871	123499
1872	112500
1873	107960
1874	109368
1875	110636
1876	107319
1877	107281
1878	112414
1879	111410
1880	852950
1881	111176
1882	108150
1883	850970
1884	109571
1885	853623
1886	107478
1887	111228
1888	4181864
1889	115282
1890	107551
1891	112234
1892	115367
1893	123347
1894	112789
1895	119436
1896	121696
1897	115947
1898	110714
1899	851147
1900	117981
1901	114045
1902	110356
1903	111911
1904	111175
1905	107238
1906	113705
1907	850898
1908	106609
1909	121649
1910	108020
1911	111639
1912	112210
1913	108288
1914	107951
1915	108563
1916	854778
1917	114454
1918	110694
1919	852156
1920	112244
1921	111443
1922	852987
1923	107268
1924	106720
1925	109316
1926	122085
1927	124329
1928	113363
1929	4180268
1930	119611
1931	116057
1932	109955
1933	850545
1934	850482
1935	117515
1936	111307
1937	109285
1938	106546
1939	111135
1940	850142
1941	852231
1942	108830
1943	124869
1944	120177
1945	107550
1946	850857
1947	112401
1948	119105
1949	110632
1950	108001
1951	106739
1952	119744
1953	122265
1954	109195
1955	107068
1956	109944
1957	107243
1958	110876
1959	106719
1960	109647
1961	854676
1962	106610
1963	852646
1964	110778
1965	110683
1966	4351372
1967	114629
1968	108635
1969	4054743
1970	4179442
1971	109939
1972	125807
1973	107826
1974	107297
1975	108221
1976	110493
1977	120911
1978	112241
1979	849692
1980	112455
1981	122970
1982	108276
1983	130457
1984	126711
1985	109135
1986	111967
1987	110781
1988	108479
1989	113617
1990	110791
1991	112109
1992	850522
1993	113222
1994	111559
1995	851640
1996	109190
1997	107329
1998	849317
1999	116415
2000	113148
2001	114457
2002	850215
2003	108610
2004	113835
2005	128361
2006	109168
2007	108834
2008	852653
2009	854299
2010	124712
2011	109818
2012	119824
2013	121818
2014	111046
2015	107103
2016	851602
2017	116244
2018	109541
2019	108831
2020	107582
2021	109233
2022	111705
2023	109894
2024	112359
2025	110811
2026	115311
2027	106545
2028	113218
2029	849690
2030	107749
2031	121697
2032	852073
2033	108507
2034	851135
2035	852106
2036	111221
2037	111715
2038	853738
2039	109711
2040	116980
2041	111608
2042	106721
2043	120060
2044	122884
2045	4180562
2046	106732
2047	852246
2048	125945
2049	853303
2050	850145
2051	111881
2052	107034
2053	108476
2054	120073
2055	121613
2056	110780
2057	107825
2058	106759
2059	111745
2060	852006
2061	109165
2062	109028
2063	109842
2064	107138
2065	120232
2066	107839
2067	114864
2068	123905
2069	106870
2070	112288
2071	114097
2072	106927
2073	855531
2074	109701
2075	114270
2076	852562
2077	112893
2078	119903
2079	114761
2080	128503
2081	106544
2082	114356
2083	124238
2084	107429
2085	123565
2086	851736
2087	111774
2088	107674
2089	855465
2090	1239943
2091	117618
2092	109943
2093	116586
2094	125210
2095	108540
2096	849225
2097	849430
2098	133150
2099	112368
2100	109517
2101	107675
2102	111157
2103	111712
2104	852878
2105	849391
2106	111941
2107	111064
2108	113129
2109	852513
2110	109142
2111	106554
2112	854192
2113	854661
2114	108621
2115	850140
2116	106548
2117	110768
2118	108888
2119	109171
2120	852897
2121	107894
2122	111656
2123	852071
2124	107606
2125	109289
2126	115403
2127	109969
2128	850766
2129	110918
2130	108124
2131	112686
2132	1205538
2133	120241
2134	112629
2135	110898
2136	114840
2137	113041
2138	119001
2139	852764
2140	108526
2141	111189
2142	106990
2143	111317
2144	110363
2145	115724
2146	111461
2147	110670
2148	855974
2149	109194
2150	111313
2151	106849
2152	849945
2153	107706
2154	112393
2155	112898
2156	4180008
2157	110750
2158	107707
2159	111550
2160	121168
2161	106848
2162	111567
2163	851838
2164	115401
2165	114563
2166	849754
2167	853133
2168	111245
2169	107920
2170	853279
2171	107889
2172	108070
2173	109791
2174	114214
2175	110874
2176	111512
2177	109769
2178	106726
2179	113126
2180	110809
2181	109921
2182	114261
2183	109279
2184	109722
2185	119119
2186	122566
2187	107064
2188	110414
2189	112719
2190	111890
2191	851004
2192	124581
2193	106903
2194	123251
2195	110615
2196	853235
2197	108372
2198	852960
2199	110364
2200	109645
2201	112660
2202	109605
2203	107924
2204	120363
2205	108506
2206	119531
2207	112192
2208	110796
2209	852972
2210	108344
2211	121683
2212	114462
2213	115330
2214	114569
2215	849219
2216	107455
2217	111590
2218	114836
2219	112596
2220	109804
2221	120098
2222	850940
2223	115288
2224	109148
2225	107216
2226	114817
2227	109946
2228	108335
2229	110962
2230	121921
2231	119690
2232	107738
2233	106711
2234	111899
2235	111474
2236	120275
2237	1205537
2238	113182
2239	971723
2240	114842
2241	119926
2242	119071
2243	109345
2244	109947
2245	113029
2246	107561
2247	108455
2248	108065
2249	111165
2250	107818
2251	108918
2252	121155
2253	107883
2254	112689
2255	113999
2256	111662
2257	122980
2258	850074
2259	115536
2260	852650
2261	117681
2262	119677
2263	849829
2264	109209
2265	110234
2266	119793
2267	110859
2268	852944
2269	112876
2270	111090
2271	112422
2272	113232
2273	115692
2274	110455
2275	111666
2276	115438
2277	127645
2278	113622
2279	107033
2280	114205
2281	112303
2282	110637
2283	112611
2284	106935
2285	108371
2286	107177
2287	110710
2288	852563
2289	109311
2290	115373
2291	111718
2292	108946
2293	853298
2294	111633
2295	108845
2296	111703
2297	122039
2298	107232
2299	113231
2300	113205
2301	109781
2302	106822
2303	107935
2304	112410
2305	114468
2306	108367
2307	107236
2308	117107
2309	849730
2310	112991
2311	109512
2312	109278
2313	109526
2314	128062
2315	110788
2316	110411
2317	108835
2318	110202
2319	854261
2320	111330
2321	854488
2322	106706
2323	113115
2324	111495
2325	112633
2326	107956
2327	107433
2328	4383949
2329	107828
2330	109516
2331	856605
2332	111353
2333	106643
2334	112979
2335	106568
2336	109152
2337	107669
2338	111671
2339	851603
2340	107328
2341	107989
2342	852016
2343	109524
2344	107174
2345	110941
2346	112815
2347	125624
2348	113234
2349	112400
2350	107062
2351	120417
2352	109363
2353	108555
2354	107113
2355	106537
2356	107233
2357	849618
2358	120389
2359	109972
2360	111184
2361	111439
2362	108013
2363	109137
2364	851686
2365	121651
2366	120463
2367	108535
2368	118965
2369	106987
2370	119351
2371	110470
2372	849387
2373	119356
2374	107229
2375	110309
2376	114684
2377	110306
2378	112531
2379	116496
2380	108402
2381	112022
2382	110247
2383	115350
2384	110588
2385	106881
2386	106757
2387	110680
2388	106827
2389	111283
2390	111574
2391	851816
2392	108770
2393	106777
2394	106621
2395	123327
2396	118893
2397	115811
2398	4179081
2399	112761
2400	108939
2401	851184
2402	119489
2403	111626
2404	111527
2405	106550
2406	106790
2407	109831
2408	107917
2409	119038
2410	112181
2411	108630
2412	111332
2413	106728
2414	129206
2415	108405
2416	106752
2417	114579
2418	114599
2419	117997
2420	4383897
2421	109155
2422	119902
2423	107427
2424	111007
2425	609057
2426	107558
2427	109323
2428	111101
2429	852157
2430	113891
2431	107563
2432	107744
2433	114554
2434	106905
2435	122761
2436	114398
2437	114380
2438	111282
2439	124102
2440	108792
2441	118128
2442	114678
2443	109133
2444	119532
2445	116119
2446	119131
2447	108072
2448	849698
2449	107104
2450	114777
2451	4178437
2452	109949
2453	111853
2454	109558
2455	116139
2456	852836
2457	849164
2458	852782
2459	129252
2460	111356
2461	113250
2462	135647
2463	852753
2464	107352
2465	1226461
2466	116681
2467	850303
2468	108347
2469	109783
2470	107218
2471	111050
2472	110225
2473	115656
2474	855155
2475	111966
2476	106977
2477	116309
2478	110205
2479	116609
2480	125741
2481	111000
2482	120989
2483	112471
2484	110801
2485	115229
2486	852605
2487	112594
2488	107286
2489	128686
2490	111068
